LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
HI,HAWAII,1500030,Hawaii Department of Education,103,Moanalua High School,150003000103,No,120.0,117.0,3.0,6.0,5.0,121.0,113.0,55.5,7.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,104,Moanalua Elementary School,150003000104,No,36.0,36.0,0.0,4.0,2.0,36.0,31.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,105,Mililani Waena Elementary School,150003000105,No,48.0,48.0,0.0,3.0,4.0,48.0,45.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,106,Mililani Uka Elementary School,150003000106,No,41.0,41.0,0.0,3.0,3.0,41.0,38.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,107,Makalapa Elementary School,150003000107,No,37.0,37.0,0.0,2.0,4.0,37.0,35.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,108,Leilehua High School,150003000108,No,115.0,108.0,7.0,5.0,5.0,115.0,109.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,109,Waiau Elementary School,150003000109,No,39.0,37.0,2.0,3.0,1.0,39.0,36.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,110,Waianae High School,150003000110,No,126.0,94.0,32.0,19.0,15.0,126.0,106.0,85.0,11.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,111,Waianae Elementary School,150003000111,No,39.0,36.0,3.0,2.0,5.0,39.0,36.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,112,Pohakea Elementary School,150003000112,No,36.5,34.5,2.0,3.0,6.0,37.0,34.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,113,Pearl City Highlands School,150003000113,No,32.0,32.0,0.0,1.0,3.0,32.0,31.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,114,Pearl City High School,150003000114,No,106.0,96.0,10.0,13.0,4.0,106.0,92.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,115,Pearl City Elementary School,150003000115,No,27.0,27.0,0.0,2.0,1.0,27.0,25.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,116,Palisades Elementary School,150003000116,No,28.0,27.0,1.0,2.0,0.0,28.0,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,117,Nanakuli High & Intermediate School,150003000117,No,85.0,75.0,10.0,4.0,6.0,85.0,78.0,61.0,7.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,118,Nanakuli Elementary School,150003000118,No,29.0,29.0,0.0,1.0,1.0,29.0,28.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,119,Nanaikapono Elementary School,150003000119,No,58.0,55.0,3.0,5.0,2.0,58.0,52.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,120,Momilani Elementary School,150003000120,No,22.0,22.0,0.0,1.0,0.0,22.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,47.0,46.0,1.0,9.0,4.0,47.0,37.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,122,Manana Elementary School,150003000122,No,27.0,27.0,0.0,1.0,1.0,27.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,31.5,31.5,0.0,0.0,0.0,32.0,31.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,50.5,50.5,0.0,6.0,5.0,51.0,45.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,125,Maili Elementary School,150003000125,No,62.0,56.0,6.0,5.0,4.0,63.0,58.0,34.5,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,126,Lehua Elementary School,150003000126,No,25.0,23.0,2.0,1.0,4.0,25.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,127,Kaimiloa Elementary School,150003000127,No,45.0,42.0,3.0,2.0,3.0,45.0,43.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,128,Iroquois Point Elementary School,150003000128,No,48.0,44.0,4.0,10.0,2.0,48.0,38.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,129,Ilima Intermediate School,150003000129,No,60.0,55.0,5.0,7.0,4.0,60.0,53.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,47.0,47.0,0.0,1.0,4.0,47.0,46.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,59.0,54.0,5.0,4.0,6.0,59.0,55.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,132,Ewa Beach Elementary School,150003000132,No,49.0,46.0,3.0,8.0,9.0,49.0,41.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,133,Ewa Elementary School,150003000133,No,73.0,72.0,1.0,5.0,3.0,73.0,68.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,134,James Campbell High School,150003000134,No,188.0,169.0,19.0,21.0,23.0,188.0,164.0,113.0,10.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,135,Barbers Point Elementary School,150003000135,No,33.0,32.0,1.0,3.0,5.0,33.0,30.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,136,August Ahrens Elementary School,150003000136,No,79.5,79.5,0.0,2.0,2.0,80.0,77.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,137,Major Sheldon Wheeler Middle School,150003000137,No,56.5,37.0,19.5,17.5,8.0,57.0,38.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,138,Major Sheldon Wheeler Elementary School,150003000138,No,50.5,48.5,2.0,9.0,3.0,51.0,42.0,21.5,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,139,Gustav H Webling Elementary School,150003000139,No,30.5,29.5,1.0,3.0,1.0,31.0,27.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,140,Waimalu Elementary School,150003000140,No,35.0,33.0,2.0,5.0,1.0,35.0,30.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,141,Waialua High & Intermediate School,150003000141,No,43.0,41.0,2.0,2.0,5.0,43.0,40.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,142,Waialua Elementary School,150003000142,No,34.0,34.0,0.0,1.0,2.0,34.0,33.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,143,Wahiawa Middle School,150003000143,No,63.0,56.0,7.0,3.0,4.0,63.0,60.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,144,Wahiawa Elementary School,150003000144,No,36.0,35.0,1.0,6.0,4.0,36.0,30.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,145,Sergeant Samuel K Solomon Elementary School,150003000145,No,65.5,62.5,3.0,9.0,7.0,66.0,56.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,146,Major General William R Shafter Elementary School,150003000146,No,29.0,29.0,0.0,3.0,3.0,29.0,25.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,147,Alvah A Scott Elementary School,150003000147,No,33.0,30.0,3.0,5.0,4.0,33.0,27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,148,Salt Lake Elementary School,150003000148,No,48.0,47.0,1.0,1.0,3.0,48.0,45.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,149,Red Hill Elementary School,150003000149,No,29.5,29.5,0.0,0.0,4.0,30.0,30.0,14.5,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,150,Admiral Arthur W Radford High School,150003000150,No,78.0,70.0,8.0,9.0,12.0,78.0,68.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,151,Pearl Ridge Elementary School,150003000151,No,33.0,33.0,0.0,2.0,3.0,33.0,31.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,152,Pearl Harbor Kai Elementary School,150003000152,No,37.5,37.5,0.0,1.0,2.0,38.0,37.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,153,Pearl Harbor Elementary School,150003000153,No,42.5,40.5,2.0,3.0,4.0,43.0,39.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,154,Admiral Chester W Nimitz Elementary School,150003000154,No,43.5,43.5,0.0,4.0,3.0,44.0,40.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,155,Mokulele Elementary School,150003000155,No,26.0,23.0,3.0,4.0,0.0,26.0,22.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,156,Moanalua Middle School,150003000156,No,47.5,46.5,1.0,0.0,1.0,48.0,47.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,157,Ahuimanu Elementary School,150003000157,No,21.5,21.5,0.0,0.0,0.0,22.0,22.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,158,Waipahu Intermediate School,150003000158,No,81.0,78.0,3.0,2.0,5.0,81.0,79.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,159,Waipahu Elementary School,150003000159,No,77.0,73.0,4.0,6.0,4.0,77.0,71.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,160,Kalihi Kai Elementary School,150003000160,No,44.0,44.0,0.0,0.0,4.0,44.0,44.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,161,Waipahu High School,150003000161,No,161.0,152.0,9.0,8.0,7.0,162.0,153.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,162,Kalihi Elementary School,150003000162,No,22.0,22.0,0.0,1.0,2.0,22.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,163,Kalani High School,150003000163,No,81.0,77.0,4.0,6.0,3.0,82.0,75.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,164,King David Kalakaua Middle School,150003000164,No,63.0,61.0,2.0,4.0,4.0,63.0,59.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,165,Princess Victoria Kaiulani Elementary School,150003000165,No,26.0,26.0,0.0,0.0,2.0,26.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,166,Kapolei Elementary School,150003000166,No,63.0,61.0,2.0,2.0,8.0,63.0,61.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,167,Kipapa Elementary School,150003000167,No,45.0,43.0,2.0,1.0,3.0,45.0,44.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,168,Kaala Elementary School,150003000168,No,30.0,30.0,0.0,0.0,3.0,30.0,30.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,169,Iliahi Elementary School,150003000169,No,26.0,26.0,0.0,1.0,3.0,26.0,25.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,170,Lt Col Horrace Meek Hickam Elementary School,150003000170,No,34.0,34.0,0.0,2.0,9.0,34.0,31.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,171,Helemano Elementary School,150003000171,No,44.5,44.5,0.0,0.0,0.0,45.0,44.0,16.5,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,172,Haleiwa Elementary School,150003000172,No,17.0,15.0,2.0,3.0,2.0,17.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,173,Daniel K Inouye Elementary School,150003000173,No,59.5,58.5,1.0,5.0,10.0,60.0,54.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,174,Aliamanu Middle School,150003000174,No,43.0,40.0,3.0,4.0,0.0,43.0,39.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,175,Aliamanu Elementary School,150003000175,No,42.0,41.0,1.0,1.0,5.0,42.0,41.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,176,Aiea Intermediate School,150003000176,No,39.0,36.0,3.0,9.0,3.0,39.0,30.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,177,Aiea High School,150003000177,No,66.5,54.5,12.0,7.0,4.0,67.0,58.0,29.5,6.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,178,Aiea Elementary School,150003000178,No,26.0,26.0,0.0,2.0,1.0,26.0,24.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,179,Mayor John H Wilson Elementary School,150003000179,No,39.0,38.0,1.0,2.0,0.0,39.0,37.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,180,President George Washington Middle School,150003000180,No,56.0,55.0,1.0,1.0,2.0,56.0,55.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,182,Waikiki Elementary School,150003000182,No,33.5,32.5,1.0,2.0,1.0,35.0,33.0,11.0,0.5,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,183,Waialae Elementary - PCS,150003000183,No,36.0,36.0,0.0,0.0,1.0,36.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,184,Robert Louis Stevenson Middle School,150003000184,No,46.0,45.0,1.0,7.0,4.0,46.0,38.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,185,Royal Elementary School,150003000185,No,24.0,24.0,0.0,1.0,3.0,24.0,22.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,186,President Theodore Roosevelt High School,150003000186,No,78.0,76.0,2.0,5.0,8.0,78.0,72.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,187,Puuhale Elementary School,150003000187,No,18.5,18.5,0.0,0.0,1.0,19.0,19.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,188,Pauoa Elementary School,150003000188,No,21.0,21.0,0.0,0.0,0.0,21.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,189,Palolo Elementary School,150003000189,No,21.5,21.5,0.0,0.0,0.0,23.0,22.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,190,Nuuanu Elementary School,150003000190,No,24.0,24.0,0.0,1.0,1.0,24.0,23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,191,Noelani Elementary School,150003000191,No,26.0,26.0,0.0,1.0,1.0,26.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,192,Niu Valley Middle School,150003000192,No,50.0,45.0,5.0,9.0,4.0,50.0,40.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,193,President William McKinley High School,150003000193,No,95.5,90.5,5.0,3.0,5.0,96.0,92.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,194,Manoa Elementary School,150003000194,No,35.0,34.0,1.0,1.0,2.0,35.0,34.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,195,King William Lunalilo Elementary School,150003000195,No,26.0,26.0,0.0,0.0,1.0,27.0,27.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,196,Maemae Elementary School,150003000196,No,40.0,40.0,0.0,1.0,1.0,40.0,39.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,197,President Abraham Lincoln Elementary School,150003000197,No,24.0,24.0,0.0,0.0,0.0,24.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,198,Linapuni Elementary School,150003000198,No,15.0,15.0,0.0,0.0,2.0,15.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,200,Princess Miriam K Likelike Elementary School,150003000200,No,24.0,24.0,0.0,0.0,0.0,25.0,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,HAWAII,1500030,Hawaii Department of Education,201,King Liholiho Elementary School,150003000201,No,30.0,29.0,1.0,1.0,0.0,30.0,29.0,10.0,1.5,0.0,0.0,0.0,0.0,0.0
